Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Sri Lanka,LKA,2020,Rural population (% of total population),SP.RUR.TOTL.ZS,80.3378101687839
Sri Lanka,LKA,2019,Rural population (% of total population),SP.RUR.TOTL.ZS,80.5053673581563
Sri Lanka,LKA,2018,Rural population (% of total population),SP.RUR.TOTL.ZS,80.6758916615873
Sri Lanka,LKA,2017,Rural population (% of total population),SP.RUR.TOTL.ZS,80.8492306921912
Sri Lanka,LKA,2016,Rural population (% of total population),SP.RUR.TOTL.ZS,81.0252320631838
Sri Lanka,LKA,2015,Rural population (% of total population),SP.RUR.TOTL.ZS,81.203743387869
Sri Lanka,LKA,2014,Rural population (% of total population),SP.RUR.TOTL.ZS,81.3846122796276
Sri Lanka,LKA,2013,Rural population (% of total population),SP.RUR.TOTL.ZS,81.5676863519084
Sri Lanka,LKA,2012,Rural population (% of total population),SP.RUR.TOTL.ZS,81.7382313251716
Sri Lanka,LKA,2011,Rural population (% of total population),SP.RUR.TOTL.ZS,82.2118807182036
Sri Lanka,LKA,2010,Rural population (% of total population),SP.RUR.TOTL.ZS,82.7513790619307
Sri Lanka,LKA,2009,Rural population (% of total population),SP.RUR.TOTL.ZS,83.2571863594408
Sri Lanka,LKA,2008,Rural population (% of total population),SP.RUR.TOTL.ZS,83.7237636604559
Sri Lanka,LKA,2007,Rural population (% of total population),SP.RUR.TOTL.ZS,84.1455720146982
Sri Lanka,LKA,2006,Rural population (% of total population),SP.RUR.TOTL.ZS,84.5170724718895
Sri Lanka,LKA,2005,Rural population (% of total population),SP.RUR.TOTL.ZS,84.832726081752
Sri Lanka,LKA,2004,Rural population (% of total population),SP.RUR.TOTL.ZS,85.0869938940078
Sri Lanka,LKA,2003,Rural population (% of total population),SP.RUR.TOTL.ZS,85.2743369583789
Sri Lanka,LKA,2002,Rural population (% of total population),SP.RUR.TOTL.ZS,85.3892163245873
Sri Lanka,LKA,2001,Rural population (% of total population),SP.RUR.TOTL.ZS,85.4260460460293
Sri Lanka,LKA,2000,Rural population (% of total population),SP.RUR.TOTL.ZS,85.3803104999102
Sri Lanka,LKA,1999,Rural population (% of total population),SP.RUR.TOTL.ZS,85.2563683266228
Sri Lanka,LKA,1998,Rural population (% of total population),SP.RUR.TOTL.ZS,85.0620544069479
Sri Lanka,LKA,1997,Rural population (% of total population),SP.RUR.TOTL.ZS,84.8051598385281
Sri Lanka,LKA,1996,Rural population (% of total population),SP.RUR.TOTL.ZS,84.4934757190059
Sri Lanka,LKA,1995,Rural population (% of total population),SP.RUR.TOTL.ZS,84.1347931460238
Sri Lanka,LKA,1994,Rural population (% of total population),SP.RUR.TOTL.ZS,83.7369032172245
Sri Lanka,LKA,1993,Rural population (% of total population),SP.RUR.TOTL.ZS,83.3075970302505
Sri Lanka,LKA,1992,Rural population (% of total population),SP.RUR.TOTL.ZS,82.8546656827443
Sri Lanka,LKA,1991,Rural population (% of total population),SP.RUR.TOTL.ZS,82.3859002723485
Sri Lanka,LKA,1990,Rural population (% of total population),SP.RUR.TOTL.ZS,81.9090918967056
Sri Lanka,LKA,1989,Rural population (% of total population),SP.RUR.TOTL.ZS,81.4320316534582
Sri Lanka,LKA,1988,Rural population (% of total population),SP.RUR.TOTL.ZS,80.9625106402489
Sri Lanka,LKA,1987,Rural population (% of total population),SP.RUR.TOTL.ZS,80.5083199547202
Sri Lanka,LKA,1986,Rural population (% of total population),SP.RUR.TOTL.ZS,80.0772506945147
Sri Lanka,LKA,1985,Rural population (% of total population),SP.RUR.TOTL.ZS,79.6770939572749
Sri Lanka,LKA,1984,Rural population (% of total population),SP.RUR.TOTL.ZS,79.3156408406433
Sri Lanka,LKA,1983,Rural population (% of total population),SP.RUR.TOTL.ZS,79.0006824422626
Sri Lanka,LKA,1982,Rural population (% of total population),SP.RUR.TOTL.ZS,78.7400098597753
Sri Lanka,LKA,1981,Rural population (% of total population),SP.RUR.TOTL.ZS,78.5449489330015
Sri Lanka,LKA,1980,Rural population (% of total population),SP.RUR.TOTL.ZS,78.3935524385012
Sri Lanka,LKA,1979,Rural population (% of total population),SP.RUR.TOTL.ZS,78.2492581202777
Sri Lanka,LKA,1978,Rural population (% of total population),SP.RUR.TOTL.ZS,78.1091939777068
Sri Lanka,LKA,1977,Rural population (% of total population),SP.RUR.TOTL.ZS,77.9770517421494
Sri Lanka,LKA,1976,Rural population (% of total population),SP.RUR.TOTL.ZS,77.8565231449668
Sri Lanka,LKA,1975,Rural population (% of total population),SP.RUR.TOTL.ZS,77.7512999175199
Sri Lanka,LKA,1974,Rural population (% of total population),SP.RUR.TOTL.ZS,77.6650737911697
Sri Lanka,LKA,1973,Rural population (% of total population),SP.RUR.TOTL.ZS,77.6015364972774
Sri Lanka,LKA,1972,Rural population (% of total population),SP.RUR.TOTL.ZS,77.5643797672039
Sri Lanka,LKA,1971,Rural population (% of total population),SP.RUR.TOTL.ZS,77.567047677196
Sri Lanka,LKA,1970,Rural population (% of total population),SP.RUR.TOTL.ZS,77.7208039187942
Sri Lanka,LKA,1969,Rural population (% of total population),SP.RUR.TOTL.ZS,78.0439367088639
Sri Lanka,LKA,1968,Rural population (% of total population),SP.RUR.TOTL.ZS,78.4916615186295
Sri Lanka,LKA,1967,Rural population (% of total population),SP.RUR.TOTL.ZS,79.0219591321038
Sri Lanka,LKA,1966,Rural population (% of total population),SP.RUR.TOTL.ZS,79.5928103332996
Sri Lanka,LKA,1965,Rural population (% of total population),SP.RUR.TOTL.ZS,80.1621959062297
Sri Lanka,LKA,1964,Rural population (% of total population),SP.RUR.TOTL.ZS,80.6880966349067
Sri Lanka,LKA,1963,Rural population (% of total population),SP.RUR.TOTL.ZS,81.1293965428455
Sri Lanka,LKA,1962,Rural population (% of total population),SP.RUR.TOTL.ZS,81.5393010719589
Sri Lanka,LKA,1961,Rural population (% of total population),SP.RUR.TOTL.ZS,81.9844691248298
Sri Lanka,LKA,1960,Rural population (% of total population),SP.RUR.TOTL.ZS,82.4466174456633
Sri Lanka,LKA,2024,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.88516325701979
Sri Lanka,LKA,2023,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.48874920008668
Sri Lanka,LKA,2022,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.16947525119316
Sri Lanka,LKA,2021,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.32881912200058
Sri Lanka,LKA,2020,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.16089319651761
Sri Lanka,LKA,2019,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.87978913532809
Sri Lanka,LKA,2017,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.82219030723451
Sri Lanka,LKA,2016,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.14111215866016
Sri Lanka,LKA,2015,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.19026336629856
Sri Lanka,LKA,2014,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.57866201621399
Sri Lanka,LKA,2013,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.2634527368581
Sri Lanka,LKA,2012,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.3432445773755
Sri Lanka,LKA,2011,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.56727691235189
Sri Lanka,LKA,2010,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.4485447231442
Sri Lanka,LKA,2009,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.16498392681827
Sri Lanka,LKA,2008,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.10459670274191
Sri Lanka,LKA,2007,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.35869584026668
Sri Lanka,LKA,2006,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.38731874688289
Sri Lanka,LKA,2005,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.21804266187868
Sri Lanka,LKA,2004,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.11735436443273
Sri Lanka,LKA,2003,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.11195499172736
Sri Lanka,LKA,2002,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.16550135375926
Sri Lanka,LKA,2001,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.27982706289589
Sri Lanka,LKA,2000,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.17930817475113
Sri Lanka,LKA,1999,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.19504459222929
Sri Lanka,LKA,1994,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.93752118955579
Sri Lanka,LKA,1993,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.05935723217641
Sri Lanka,LKA,1992,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.98626961666833
Sri Lanka,LKA,1991,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.15426984794603
Sri Lanka,LKA,1990,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.8036686657673
Sri Lanka,LKA,1987,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.85674686651514
Sri Lanka,LKA,1986,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.621166064203
Sri Lanka,LKA,1985,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.87921822510249
Sri Lanka,LKA,1984,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.48791914997951
Sri Lanka,LKA,1983,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.50447486797858
Sri Lanka,LKA,1982,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.49730968691527
Sri Lanka,LKA,1981,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.55448136278048
Sri Lanka,LKA,1980,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.06357575868914
Sri Lanka,LKA,1979,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.15850047644133
Sri Lanka,LKA,1978,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.71605025780243
Sri Lanka,LKA,1977,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.06451026084151
Sri Lanka,LKA,1976,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.59731359887446
Sri Lanka,LKA,1975,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.35553269098172
Sri Lanka,LKA,1974,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.18134867502948
Sri Lanka,LKA,1972,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.09047070721985
Sri Lanka,LKA,1971,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.88995222369136
Sri Lanka,LKA,1970,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.10747103041797
Sri Lanka,LKA,1969,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.38052514982689
Sri Lanka,LKA,1968,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.15751072410252
Sri Lanka,LKA,1967,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.83874900255831
Sri Lanka,LKA,1966,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.1713109803946
Sri Lanka,LKA,1965,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2.09975456779053
Sri Lanka,LKA,1964,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,0.927616222534183
Sri Lanka,LKA,1963,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.11406159131231
Sri Lanka,LKA,1962,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1.62656046815835
Sri Lanka,LKA,2024,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.70921266695468
Sri Lanka,LKA,2023,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.20419695764938
Sri Lanka,LKA,2022,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.81302231544728
Sri Lanka,LKA,2021,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.02293399671474
Sri Lanka,LKA,2020,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.35227054907553
Sri Lanka,LKA,2019,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.49306106604591
Sri Lanka,LKA,2017,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.62378604645506
Sri Lanka,LKA,2016,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.65803495737241
Sri Lanka,LKA,2015,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.48209036781079
Sri Lanka,LKA,2014,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.62939128175423
Sri Lanka,LKA,2013,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.62270902072592
Sri Lanka,LKA,2012,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.32521532463401
Sri Lanka,LKA,2011,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,4.0230588744639
Sri Lanka,LKA,2010,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.94970268515192
Sri Lanka,LKA,2009,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.23313410274936
Sri Lanka,LKA,2008,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.07038384412653
Sri Lanka,LKA,2007,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.28976275338309
Sri Lanka,LKA,2006,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.66937437985716
Sri Lanka,LKA,2005,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.05066414232902
Sri Lanka,LKA,2004,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.20160765089858
Sri Lanka,LKA,2003,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2.04210023168054
Sri Lanka,LKA,2002,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.66594880626496
Sri Lanka,LKA,2001,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.60222135023377
Sri Lanka,LKA,2000,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.57620003268973
Sri Lanka,LKA,1999,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1.95318279814797
Sri Lanka,LKA,1994,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.51954629924287
Sri Lanka,LKA,1993,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,3.4251808508213
Sri Lanka,LKA,1992,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,4.1906511375208
Sri Lanka,LKA,1991,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,4.89973798221431
Sri Lanka,LKA,1990,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,5.7994132549439
Sri Lanka,LKA,1987,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,9.92155524379651
Sri Lanka,LKA,1986,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,10.466022939927
Sri Lanka,LKA,1985,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,9.77743964770291
Sri Lanka,LKA,1984,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,10.778524230525
Sri Lanka,LKA,1983,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,13.8030320554354
Sri Lanka,LKA,1982,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,13.8984211728077
Sri Lanka,LKA,1981,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,17.1359827815391
Sri Lanka,LKA,1980,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,18.1328431575784
Sri Lanka,LKA,1979,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,19.3877306060776
Sri Lanka,LKA,1978,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,17.9752169994736
Sri Lanka,LKA,1977,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,16.7789415837396
Sri Lanka,LKA,1976,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,21.2009822864647
Sri Lanka,LKA,1975,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,19.5080277712938
Sri Lanka,LKA,1974,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,26.1133678554028
Sri Lanka,LKA,1972,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,16.8466232134613
Sri Lanka,LKA,1971,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,19.5051125169866
Sri Lanka,LKA,1970,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,25.2814439002137
Sri Lanka,LKA,1969,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,26.0188071285842
Sri Lanka,LKA,1968,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,19.7068441550113
Sri Lanka,LKA,1967,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,20.1974094122927
Sri Lanka,LKA,1966,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,22.7451303015788
Sri Lanka,LKA,1965,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,18.754544591297
Sri Lanka,LKA,1964,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,19.1296091397388
Sri Lanka,LKA,1963,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,17.8033266019983
Sri Lanka,LKA,1962,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,18.8879692586191
